,species_richness,ornamentation,environmental_breadth,geographic_range,occurrence,body_size,survival_status,lithology_carbonate,lithology_mixed,lithology_others,lithology_siliciclastic,life_mode_epifaunal,life_mode_infaunal,life_mode_semi-infaunal,motility_mobile,motility_stationary,feeding_mode_carnivore,feeding_mode_chemosymbiotic,feeding_mode_deposit feeder,feeding_mode_herbivore,feeding_mode_photosymbiotic,feeding_mode_suspension feeder,shell_mineralogy_aragonite,shell_mineralogy_low Mg calcite
165,0.1,1.0,0.0,0.07142857142857142,0.002061855670103093,0.7416342694200629,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
166,0.0,0.5,0.0,0.0,0.0,0.3922558503586705,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
167,0.1,0.5,0.16666666666666666,0.07142857142857142,0.008247422680412371,0.6397550709000237,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
168,0.20000000000000004,0.0,0.6666666666666666,0.4285714285714286,0.111340206185567,0.7006988529870849,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
169,0.0,0.5,0.0,0.0,0.0,0.6387470532703923,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
170,0.0,0.0,0.0,0.07142857142857142,0.06185567010309278,0.4799147560013798,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
171,0.20000000000000004,1.0,0.6666666666666666,0.4285714285714286,0.08247422680412371,0.4480455966822452,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
172,0.0,0.0,0.5,0.07142857142857142,0.04742268041237114,0.7067551947056806,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
173,0.0,1.0,0.0,0.0,0.0,0.5411868063193421,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
174,0.0,0.5,0.33333333333333337,0.14285714285714285,0.1505154639175258,0.5848124340675684,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
175,0.1,0.0,0.33333333333333337,0.14285714285714285,0.012371134020618558,0.513596070688196,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
176,0.20000000000000004,0.5,0.16666666666666666,0.0,0.03917525773195876,0.6436242372032039,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
177,0.0,0.5,0.0,0.0,0.0,0.40352500241366107,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1
178,0.0,0.0,0.33333333333333337,0.14285714285714285,0.012371134020618558,0.6385865962621705,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
179,0.0,0.5,0.33333333333333337,0.07142857142857142,0.010309278350515465,0.7210315057013696,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
180,0.20000000000000004,0.5,0.6666666666666666,0.21428571428571427,0.04329896907216495,0.5861540241502131,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
181,0.0,1.0,0.0,0.0,0.0,0.33752774851887324,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
182,0.0,0.0,0.0,0.0,0.002061855670103093,0.6824049159553761,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
183,0.0,0.0,0.0,0.0,0.0,0.3832104147748303,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
184,0.0,0.5,0.16666666666666666,0.0,0.0041237113402061865,0.46518416555422115,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1
185,0.0,0.0,0.0,0.0,0.0,0.5675993552105647,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
186,0.20000000000000004,0.0,0.5,0.6428571428571428,0.15670103092783505,0.28504003841958425,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
187,0.0,0.5,0.0,0.0,0.016494845360824743,0.28052377638732207,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
188,0.0,0.0,0.0,0.0,0.006185567010309279,0.34732461229459155,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
189,0.0,0.5,0.0,0.07142857142857142,0.002061855670103093,0.5799203323849265,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
190,0.0,0.5,0.16666666666666666,0.14285714285714285,0.07422680412371134,0.5028207312639733,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
191,0.0,0.5,0.5,0.21428571428571427,0.022680412371134023,0.5689426366542196,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
192,0.1,0.5,0.33333333333333337,0.14285714285714285,0.04948453608247423,0.5113273609444382,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
193,0.1,0.5,0.0,0.0,0.002061855670103093,0.6275378406932048,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
194,0.0,1.0,0.16666666666666666,0.0,0.016494845360824743,0.4195806871319743,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
195,0.0,1.0,0.16666666666666666,0.07142857142857142,0.002061855670103093,0.25519320792940836,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
196,0.8,0.5,0.6666666666666666,0.7142857142857143,0.18556701030927836,0.4790809307502154,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
197,0.1,0.5,0.0,0.0,0.020618556701030927,0.2674556145182928,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
198,0.0,0.5,0.16666666666666666,0.14285714285714285,0.016494845360824743,0.5533533546583255,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
199,0.30000000000000004,0.5,0.5,0.14285714285714285,0.32783505154639175,0.47304654201244856,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
200,0.0,1.0,0.16666666666666666,0.07142857142857142,0.002061855670103093,0.6487210523926535,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
201,0.1,0.0,0.5,0.14285714285714285,0.006185567010309279,0.822220288742602,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
202,0.0,0.0,0.0,0.0,0.0,0.5666173629290471,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
203,0.9,0.5,0.8333333333333334,1.0,0.5731958762886599,0.2935817503143595,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
204,1.0,1.0,0.6666666666666666,0.4285714285714286,0.6762886597938145,0.4696627582230658,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
205,0.30000000000000004,0.5,0.33333333333333337,0.07142857142857142,0.018556701030927835,0.6144410812973958,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
206,0.0,0.0,0.33333333333333337,0.07142857142857142,0.0288659793814433,0.33111501358369166,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
207,0.0,0.5,0.33333333333333337,0.14285714285714285,0.010309278350515465,0.508359410653244,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
208,0.4,0.5,0.33333333333333337,0.14285714285714285,0.04742268041237114,0.5769987378423573,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
209,0.1,1.0,0.33333333333333337,0.07142857142857142,0.0041237113402061865,0.6700298407114919,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
210,0.0,1.0,0.16666666666666666,0.07142857142857142,0.002061855670103093,0.7416342694200629,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
211,0.7000000000000001,0.5,0.8333333333333334,0.9285714285714286,0.5175257731958763,0.7985602088243077,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
212,0.1,0.5,0.6666666666666666,0.14285714285714285,0.07010309278350516,0.45382555329456686,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
213,0.0,0.0,0.0,0.0,0.008247422680412371,0.8679694352684353,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
214,0.20000000000000004,0.5,0.33333333333333337,0.0,0.026804123711340208,0.6861404663667954,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
215,0.4,1.0,0.8333333333333334,0.4285714285714286,0.18969072164948456,0.5594773040403587,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
216,0.0,1.0,0.16666666666666666,0.0,0.024742268041237116,0.41642599696207505,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
217,0.30000000000000004,0.5,0.33333333333333337,0.21428571428571427,0.04948453608247423,0.4931578462054048,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
218,0.0,0.5,0.16666666666666666,0.07142857142857142,0.006185567010309279,0.5466556329689084,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0
219,0.0,1.0,0.33333333333333337,0.14285714285714285,0.06597938144329897,0.6590718255533232,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
220,0.0,0.5,0.0,0.0,0.018556701030927835,0.3175463447128607,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
221,0.4,0.5,0.8333333333333334,0.5714285714285714,0.14845360824742268,0.9181801692582907,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
222,0.1,0.5,0.0,0.0,0.002061855670103093,0.9181801455226579,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
223,0.0,0.5,0.0,0.0,0.0,0.656623375656516,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
224,0.1,0.0,0.5,0.07142857142857142,0.016494845360824743,0.492782188560805,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
225,0.0,0.5,0.16666666666666666,0.21428571428571427,0.03505154639175258,0.5035914185776238,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
226,0.0,0.5,0.16666666666666666,0.07142857142857142,0.10515463917525773,0.4696627342079206,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
227,0.0,1.0,0.16666666666666666,0.0,0.002061855670103093,0.6809365936820845,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
228,0.0,0.0,0.0,0.0,0.012371134020618558,0.7006988529870849,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
229,0.0,0.0,0.5,0.3571428571428571,0.09072164948453608,0.6388241742004419,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
230,0.0,0.5,0.0,0.0,0.002061855670103093,0.42977643245190644,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
231,0.1,1.0,0.16666666666666666,0.07142857142857142,0.0041237113402061865,0.65754121114276,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
232,0.9,1.0,0.6666666666666666,0.7857142857142857,0.19793814432989693,0.7644944514651127,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
233,0.0,0.5,0.0,0.0,0.0,0.7656351973377207,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
234,0.0,0.0,0.0,0.0,0.0,0.8772060435406497,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
235,0.4,0.5,0.5,0.5,0.12989690721649486,0.9467912589191456,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
236,0.0,0.5,0.5,0.07142857142857142,0.012371134020618558,0.6076844702337756,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
237,0.20000000000000004,0.5,0.6666666666666666,0.2857142857142857,0.03917525773195876,0.7666015915733768,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
238,0.0,0.5,0.0,0.0,0.006185567010309279,0.616802490015982,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
239,0.0,0.5,0.0,0.0,0.0,0.6810441725154109,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
240,0.0,1.0,0.16666666666666666,0.07142857142857142,0.0041237113402061865,0.4828195831712032,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
241,0.0,0.5,0.0,0.07142857142857142,0.0041237113402061865,0.7788274151690482,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0
242,0.4,1.0,0.5,0.5,0.24123711340206186,0.5781363424705092,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
243,0.0,1.0,0.33333333333333337,0.0,0.04536082474226804,0.6826707474593298,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
244,0.0,0.0,0.16666666666666666,0.07142857142857142,0.010309278350515465,0.32670357156016694,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
245,0.0,0.5,0.16666666666666666,0.07142857142857142,0.08865979381443298,0.31005314542410733,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
246,0.0,0.5,0.0,0.0,0.002061855670103093,0.6950858784757808,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
247,0.1,0.5,0.16666666666666666,0.07142857142857142,0.020618556701030927,0.3175463447128607,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
248,0.0,0.5,0.16666666666666666,0.0,0.041237113402061855,0.6023863935733192,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
249,0.0,0.5,0.16666666666666666,0.07142857142857142,0.0845360824742268,0.7264423379012814,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
250,0.30000000000000004,0.5,0.9999999999999999,0.5714285714285714,0.12989690721649486,0.6396906317427701,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
251,0.0,0.5,0.16666666666666666,0.0,0.008247422680412371,0.5110482285360418,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
252,0.0,0.5,0.0,0.0,0.0041237113402061865,0.3604905473333889,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
253,0.0,0.0,0.0,0.0,0.0041237113402061865,0.5256617162042291,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
254,0.0,0.5,0.16666666666666666,0.0,0.002061855670103093,0.5001133500671423,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
255,0.30000000000000004,0.5,0.6666666666666666,0.5,0.33608247422680415,0.4390231067664937,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
256,0.1,0.5,0.16666666666666666,0.14285714285714285,0.01443298969072165,0.6646125624162937,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
257,0.1,0.0,0.33333333333333337,0.14285714285714285,0.13402061855670105,0.7145446140786103,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
258,0.0,0.5,0.16666666666666666,0.0,0.018556701030927835,0.4428206078893069,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
259,0.20000000000000004,1.0,0.5,0.2857142857142857,0.3814432989690722,0.7016045668748269,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
260,0.1,1.0,0.5,0.21428571428571427,0.28659793814432993,0.7355079016389422,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
261,0.0,0.0,0.33333333333333337,0.07142857142857142,0.010309278350515465,0.6755082779045182,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1
262,0.1,0.5,0.6666666666666666,0.4285714285714286,0.051546391752577324,0.7523231118240863,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
263,0.0,0.5,0.8333333333333334,0.9285714285714286,0.5628865979381443,0.937678207890438,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
264,0.0,1.0,0.0,0.07142857142857142,0.002061855670103093,0.6892581378222945,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1
265,0.0,1.0,0.5,0.4285714285714286,0.020618556701030927,0.7045501129127603,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
266,0.0,0.0,0.0,0.0,0.0,0.6647075080145081,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
267,0.20000000000000004,0.5,0.33333333333333337,0.07142857142857142,0.012371134020618558,0.6987050297647087,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
268,0.0,0.5,0.33333333333333337,0.07142857142857142,0.04329896907216495,0.346363590332181,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
269,0.0,0.0,0.0,0.0,0.0,0.41200774317366773,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
270,0.1,1.0,0.33333333333333337,0.21428571428571427,0.09072164948453608,0.5557210490245591,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
271,0.0,0.5,0.16666666666666666,0.0,0.006185567010309279,0.47020738949904917,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
272,0.0,0.0,0.0,0.0,0.0,0.22165442565258367,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
273,0.0,0.5,0.33333333333333337,0.21428571428571427,0.022680412371134023,0.48458056887862766,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
274,0.1,0.0,0.33333333333333337,0.14285714285714285,0.041237113402061855,0.48230556431066407,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
275,0.0,0.0,0.0,0.0,0.0,0.6297638357698094,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
276,0.0,0.0,0.0,0.0,0.002061855670103093,0.2770644380139039,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
277,0.30000000000000004,1.0,0.6666666666666666,0.7142857142857143,0.16701030927835053,0.725911199744817,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
278,0.0,1.0,0.0,0.0,0.0,0.7747461965464455,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
279,0.1,0.5,0.5,0.07142857142857142,0.4824742268041237,0.43778408107972,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
280,0.5000000000000001,0.5,0.5,0.21428571428571427,0.4948453608247423,0.09066158677642469,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
281,0.0,0.0,0.5,0.0,0.01443298969072165,0.5872272952075229,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
282,0.0,0.0,0.0,0.0,0.0,0.5905376851897478,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
283,0.30000000000000004,0.0,0.5,0.21428571428571427,0.16907216494845362,0.6824787591969996,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
284,0.0,1.0,0.16666666666666666,0.07142857142857142,0.1711340206185567,0.3896659190179502,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
285,0.1,0.0,0.5,0.2857142857142857,0.17938144329896907,0.5120590052650423,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
286,0.0,0.5,0.5,0.2857142857142857,0.01443298969072165,0.6295693948722918,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
287,0.0,0.5,0.16666666666666666,0.14285714285714285,0.022680412371134023,0.5664730736992056,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
288,0.1,0.5,0.16666666666666666,0.07142857142857142,0.006185567010309279,0.4391783968725047,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
289,0.20000000000000004,0.5,0.33333333333333337,0.07142857142857142,0.422680412371134,0.6720618446434219,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
290,0.0,0.5,0.0,0.0,0.008247422680412371,0.537211893223037,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
291,0.30000000000000004,0.0,0.33333333333333337,0.21428571428571427,0.018556701030927835,0.7705495237170438,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
292,0.1,1.0,0.6666666666666666,0.3571428571428571,0.04329896907216495,0.7544705547215528,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
293,0.0,0.5,0.33333333333333337,0.0,0.030927835051546393,0.22596973051274175,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0
294,0.0,1.0,0.16666666666666666,0.0,0.006185567010309279,0.7211462478416957,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
295,0.0,0.5,0.0,0.07142857142857142,0.026804123711340208,0.26448109289039023,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
296,0.0,0.5,0.16666666666666666,0.07142857142857142,0.05979381443298969,0.6275378406932048,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
297,0.0,1.0,0.0,0.0,0.0,0.7058518797768617,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
298,0.1,0.5,0.5,0.3571428571428571,0.0577319587628866,0.638356782551917,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
299,0.30000000000000004,0.5,0.5,0.3571428571428571,0.41855670103092785,0.6366050976280726,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
300,0.0,0.5,0.0,0.0,0.0,0.3255886101194039,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
301,0.0,0.5,0.5,0.14285714285714285,0.22061855670103095,0.19134043224302036,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
302,0.30000000000000004,0.0,0.16666666666666666,0.0,0.03505154639175258,0.2850400450172581,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
303,0.0,0.5,0.0,0.0,0.008247422680412371,0.47442977359421024,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
304,0.0,0.5,0.0,0.0,0.0,0.4488491608394709,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
305,0.20000000000000004,0.5,0.33333333333333337,0.07142857142857142,0.010309278350515465,0.7264373286672059,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
306,0.4,0.0,0.5,0.07142857142857142,0.0288659793814433,0.5476447004420091,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
307,0.0,0.0,0.0,0.0,0.002061855670103093,0.1769591231482223,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
